# MaskPress.2s,Press.2s,EprPress.2s,Leak.2s,RespRate.2s,TidVol.2s,MinVent.2s,Snore.2s,FlowLim.2s,Crc16
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-01,4.320000000000000284e+01,2.200000000000000011e-01,9.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.799999999999999933e-01,4.340000000000000568e+01,2.399999999999999911e-01,1.012500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.120000000000000107e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.199999999999999845e-01,4.920000000000000284e+01,2.600000000000000089e-01,1.262500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.139999999999999680e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,4.340000000000000568e+01,2.999999999999999889e-01,1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.160000000000000142e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.599999999999999867e-01,4.340000000000000568e+01,2.999999999999999889e-01,1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.400000000000000244e-01,2.860000000000000142e+01,4.799999999999999822e-01,1.375000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000666e-01,2.860000000000000142e+01,5.200000000000000178e-01,1.487500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000222e-01,2.580000000000000071e+01,5.799999999999999600e-01,1.512500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.149500000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.600000000000000311e-01,2.580000000000000071e+01,5.799999999999999600e-01,1.512500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,2.160000000000000142e+01,7.399999999999999911e-01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-01,2.160000000000000142e+01,7.399999999999999911e-01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.199999999999999956e-01,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-02,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.600000000000000089e-01,1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000142e+01,5.400000000000000355e-01,6.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000142e+01,5.400000000000000355e-01,6.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000142e+01,5.400000000000000355e-01,6.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-02,1.080000000000000071e+01,7.199999999999999734e-01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000355e+00,8.000000000000000444e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.099999999999999645e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000711e+00,8.399999999999999689e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000711e+00,8.399999999999999689e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.120000000000000107e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000711e+00,9.400000000000000577e-01,8.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.099999999999999645e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000711e+00,9.400000000000000577e-01,8.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.120000000000000107e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000107e+01,1.179999999999999938e+00,1.562500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.120000000000000107e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000142e+01,9.599999999999999645e-01,1.487500000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.120000000000000107e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.560000000000000142e+01,9.599999999999999645e-01,1.487500000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.099999999999999645e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000107e+01,9.000000000000000222e-01,1.375000000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000107e+01,9.000000000000000222e-01,1.375000000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,7.800000000000000266e-01,1.287500000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,7.800000000000000266e-01,1.287500000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,6.400000000000000133e-01,1.150000000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,6.400000000000000133e-01,1.150000000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,6.400000000000000133e-01,1.150000000000000000e+01,0.000000000000000000e+00,1.000000000000000021e-02,-1.213100000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.600000000000000200e-01,7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213100000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.880000000000000071e+01,2.999999999999999889e-01,5.750000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,-1.213100000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.880000000000000071e+01,2.999999999999999889e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.920000000000000284e+01,2.800000000000000266e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.920000000000000284e+01,2.800000000000000266e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.880000000000000071e+01,2.999999999999999889e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,1.880000000000000071e+01,2.999999999999999889e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.180000000000000071e+01,3.200000000000000067e-01,6.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,2.200000000000000000e+01,3.400000000000000244e-01,7.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.140000000000000213e+01,2.800000000000000266e-01,8.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000083e-02,4.200000000000000000e+01,2.399999999999999911e-01,9.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-02,4.720000000000000284e+01,1.600000000000000033e-01,7.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.080000000000000071e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.199999999999999956e-01,4.720000000000000284e+01,1.600000000000000033e-01,7.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000167e-02,4.720000000000000284e+01,1.600000000000000033e-01,7.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000083e-02,4.720000000000000284e+01,1.600000000000000033e-01,7.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000213e+01,2.999999999999999889e-01,7.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000213e+01,2.999999999999999889e-01,7.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000213e+01,2.999999999999999889e-01,7.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,1.799999999999999933e-01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,1.799999999999999933e-01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000142e+01,2.200000000000000011e-01,3.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000142e+01,2.200000000000000011e-01,3.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000036e+01,2.399999999999999911e-01,3.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,2.999999999999999889e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,2.999999999999999889e-01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000071e+01,2.999999999999999889e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000071e+01,2.999999999999999889e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000213e+01,3.599999999999999867e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000213e+01,3.599999999999999867e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000142e+01,4.799999999999999822e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000142e+01,4.799999999999999822e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000142e+01,5.000000000000000000e-01,5.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000142e+01,5.000000000000000000e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000107e+01,4.600000000000000200e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.600000000000000200e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.600000000000000200e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000107e+01,4.400000000000000022e-01,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000107e+01,4.400000000000000022e-01,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.000000000000000222e-01,6.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.000000000000000222e-01,6.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.199999999999999845e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.199999999999999845e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000213e+01,4.199999999999999845e-01,7.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000213e+01,4.199999999999999845e-01,7.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.400000000000000022e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000142e+01,4.400000000000000022e-01,7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000142e+01,4.400000000000000022e-01,7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
